"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Call $472.00","STC","2","$1.14","$227.92"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Call $472.00","BTO","2","$1.28","($256.06)"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Put $470.00","STC","1","$0.99","$98.95"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Put $470.00","BTO","1","$1.13","($113.03)"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Put $471.00","STC","1","$1.62","$161.95"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Put $471.00","STC","1","$1.94","$193.95"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Put $471.00","BTO","1","$1.25","($125.03)"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Put $471.00","BTO","1","$1.18","($118.03)"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Call $473.00","STC","1","$1.16","$115.95"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Call $473.00","STC","1","$1.16","$115.95"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Call $473.00","STC","1","$1.16","$115.95"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Call $473.00","BTO","1","$1.72","($172.03)"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Call $473.00","BTO","1","$1.53","($153.03)"
"9/16/2024","9/16/2024","9/17/2024","QQQ","QQQ 9/16/2024 Call $473.00","BTO","1","$1.29","($129.03)"
"9/13/2024","9/13/2024","9/16/2024","SPY","SPY 9/16/2024 Call $563.00","STC","1","$1.00","$99.95"
"9/13/2024","9/13/2024","9/16/2024","SPY","SPY 9/16/2024 Call $563.00","BTO","1","$1.12","($112.03)"
"9/13/2024","9/13/2024","9/16/2024","SPY","SPY 9/20/2024 Call $565.00","STC","1","$2.98","$297.95"
"9/13/2024","9/13/2024","9/16/2024","SPY","SPY 9/20/2024 Call $565.00","BTO","1","$2.72","($272.03)"
"9/13/2024","9/13/2024","9/16/2024","GOOG","GOOG 9/13/2024 Call $157.50","STC","1","$0.68","$67.95"
"9/13/2024","9/13/2024","9/16/2024","GOOG","GOOG 9/13/2024 Call $157.50","STC","1","$0.68","$67.95"
"9/13/2024","9/13/2024","9/16/2024","GOOG","GOOG 9/13/2024 Call $157.50","BTO","1","$0.82","($82.03)"
"9/13/2024","9/13/2024","9/16/2024","GOOG","GOOG 9/13/2024 Call $157.50","BTO","1","$0.82","($82.03)"
"9/13/2024","9/13/2024","9/16/2024","TSLA","TSLA 9/13/2024 Call $230.00","STC","1","$1.44","$143.95"
"9/13/2024","9/13/2024","9/16/2024","TSLA","TSLA 9/13/2024 Call $230.00","STC","1","$1.44","$143.95"
"9/13/2024","9/13/2024","9/16/2024","TSLA","TSLA 9/13/2024 Call $230.00","BTO","2","$1.33","($266.06)"
"9/13/2024","9/13/2024","9/16/2024","GOOG","GOOG 9/13/2024 Call $157.50","STC","3","$1.58","$473.88"
"9/13/2024","9/13/2024","9/16/2024","GOOG","GOOG 9/13/2024 Call $157.50","BTO","1","$1.70","($170.03)"
"9/13/2024","9/13/2024","9/16/2024","GOOG","GOOG 9/13/2024 Call $157.50","BTO","1","$1.31","($131.03)"
"9/13/2024","9/13/2024","9/16/2024","GOOG","GOOG 9/13/2024 Call $157.50","BTO","1","$1.27","($127.03)"
"9/12/2024","9/12/2024","9/13/2024","SPY","SPY 9/12/2024 Call $559.00","STC","1","$0.79","$78.95"
"9/12/2024","9/12/2024","9/13/2024","SPY","SPY 9/12/2024 Call $559.00","BTO","1","$0.75","($75.03)"
"9/12/2024","9/12/2024","9/12/2024","","External debit card transfer - account ending in 4760","DCF","","","$65.00"
"9/12/2024","9/12/2024","9/13/2024","SPY","SPY 9/12/2024 Put $554.00","STC","1","$1.13","$112.95"
"9/12/2024","9/12/2024","9/13/2024","SPY","SPY 9/12/2024 Put $554.00","BTO","1","$1.19","($119.03)"
"9/12/2024","9/12/2024","9/13/2024","NVDA","NVDA 9/13/2024 Put $117.00","STC","1","$1.02","$101.95"
"9/12/2024","9/12/2024","9/13/2024","NVDA","NVDA 9/13/2024 Put $117.00","BTO","1","$1.25","($125.03)"
"9/12/2024","9/12/2024","9/13/2024","QQQ","QQQ 9/12/2024 Call $472.00","STC","1","$0.63","$62.95"
"9/12/2024","9/12/2024","9/13/2024","QQQ","QQQ 9/12/2024 Call $472.00","BTO","1","$1.52","($152.03)"
"9/12/2024","9/12/2024","9/13/2024","SPY","SPY 9/12/2024 Put $554.00","STC","1","$1.00","$99.95"
"9/12/2024","9/12/2024","9/13/2024","SPY","SPY 9/12/2024 Put $554.00","BTO","1","$1.58","($158.03)"
"9/12/2024","9/12/2024","9/13/2024","NVDA","NVDA 9/13/2024 Call $120.00","STC","1","$1.48","$147.95"
"9/12/2024","9/12/2024","9/13/2024","QQQ","QQQ 9/12/2024 Call $471.00","STC","2","$1.50","$299.92"
"9/12/2024","9/12/2024","9/13/2024","QQQ","QQQ 9/12/2024 Call $471.00","BTO","1","$1.74","($174.03)"
"9/12/2024","9/12/2024","9/13/2024","NVDA","NVDA 9/13/2024 Call $120.00","BTO","1","$1.72","($172.03)"
"9/12/2024","9/12/2024","9/13/2024","QQQ","QQQ 9/12/2024 Call $471.00","BTO","1","$1.49","($149.03)"
"9/12/2024","9/12/2024","9/13/2024","QQQ","QQQ 9/12/2024 Call $471.00","STC","2","$1.45","$289.92"
"9/12/2024","9/12/2024","9/13/2024","QQQ","QQQ 9/12/2024 Call $471.00","BTO","1","$1.64","($164.03)"
"9/12/2024","9/12/2024","9/13/2024","QQQ","QQQ 9/12/2024 Call $471.00","BTO","1","$1.49","($149.03)"
"9/12/2024","9/12/2024","9/13/2024","NVDA","NVDA 9/13/2024 Call $119.00","STC","1","$1.50","$149.95"
"9/12/2024","9/12/2024","9/13/2024","NVDA","NVDA 9/13/2024 Call $119.00","BTO","1","$1.44","($144.03)"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/12/2024 Call $548.00","STC","1","$2.68","$267.95"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/12/2024 Call $548.00","BTO","1","$2.54","($254.03)"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Call $547.00","STC","1","$1.18","$117.95"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Call $547.00","BTO","1","$1.34","($134.03)"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Call $542.00","STC","2","$1.68","$335.92"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Call $542.00","BTO","2","$1.22","($244.06)"
"9/11/2024","9/11/2024","9/12/2024","GOOG","GOOG 9/13/2024 Put $148.00","STC","1","$1.20","$119.95"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Put $539.00","STC","1","$1.10","$109.95"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Put $539.00","BTO","1","$1.21","($121.03)"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Put $540.00","STC","1","$1.35","$134.95"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Put $540.00","BTO","1","$1.24","($124.03)"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Put $544.00","STC","1","$3.21","$320.95"
"9/11/2024","9/11/2024","9/12/2024","GOOG","GOOG 9/13/2024 Put $148.00","BTO","1","$1.03","($103.03)"
"9/11/2024","9/11/2024","9/12/2024","SPY","SPY 9/11/2024 Put $544.00","BTO","1","$1.48","($148.03)"
"9/10/2024","9/10/2024","9/11/2024","MARA","MARA 9/13/2024 Call $17.00","STC","2","$0.16","$31.92"
"9/10/2024","9/10/2024","9/11/2024","MARA","MARA 9/13/2024 Call $17.00","BTO","1","$0.16","($16.03)"
"9/10/2024","9/10/2024","9/11/2024","MARA","MARA 9/13/2024 Call $17.00","BTO","1","$0.17","($17.03)"
"9/10/2024","9/10/2024","9/11/2024","QQQ","QQQ 9/10/2024 Call $455.00","STC","1","$0.81","$80.95"
"9/10/2024","9/10/2024","9/11/2024","QQQ","QQQ 9/10/2024 Call $455.00","BTO","1","$0.91","($91.03)"
"9/10/2024","9/10/2024","9/11/2024","QQQ","QQQ 9/10/2024 Call $457.00","STC","2","$1.05","$209.92"
"9/10/2024","9/10/2024","9/11/2024","QQQ","QQQ 9/10/2024 Call $457.00","STC","2","$1.05","$209.92"
"9/10/2024","9/10/2024","9/11/2024","QQQ","QQQ 9/10/2024 Call $457.00","BTO","2","$1.18","($236.06)"
"9/10/2024","9/10/2024","9/11/2024","QQQ","QQQ 9/10/2024 Call $457.00","BTO","2","$0.97","($194.06)"
"9/10/2024","9/10/2024","9/11/2024","AAPL","AAPL 9/13/2024 Put $215.00","STC","1","$1.01","$100.95"
"9/10/2024","9/10/2024","9/11/2024","AAPL","AAPL 9/13/2024 Put $215.00","BTO","1","$1.17","($117.03)"
"9/10/2024","9/10/2024","9/11/2024","TSLA","TSLA 9/13/2024 Put $220.00","STC","1","$3.40","$339.95"
"9/10/2024","9/10/2024","9/11/2024","TSLA","TSLA 9/13/2024 Put $220.00","BTO","1","$3.60","($360.03)"
"9/10/2024","9/10/2024","9/11/2024","QQQ","QQQ 9/10/2024 Put $454.00","STC","1","$1.06","$105.95"
"9/10/2024","9/10/2024","9/11/2024","QQQ","QQQ 9/10/2024 Put $454.00","BTO","1","$1.41","($141.03)"
"9/10/2024","9/10/2024","9/11/2024","TSLA","TSLA 9/13/2024 Call $235.00","STC","1","$1.57","$156.95"
"9/10/2024","9/10/2024","9/11/2024","TSLA","TSLA 9/13/2024 Call $235.00","BTO","1","$1.49","($149.03)"
"9/9/2024","9/9/2024","9/10/2024","QQQ","QQQ 9/9/2024 Call $453.00","STC","1","$1.99","$198.95"
"9/9/2024","9/9/2024","9/10/2024","QQQ","QQQ 9/9/2024 Call $453.00","STC","1","$1.48","$147.95"
"9/9/2024","9/9/2024","9/10/2024","QQQ","QQQ 9/9/2024 Call $453.00","BTO","2","$1.11","($222.06)"
"9/9/2024","9/9/2024","9/10/2024","QQQ","QQQ 9/9/2024 Put $452.00","STC","1","$1.17","$116.95"
"9/9/2024","9/9/2024","9/10/2024","QQQ","QQQ 9/9/2024 Put $452.00","BTO","1","$1.34","($134.03)"
"9/9/2024","9/9/2024","9/10/2024","QQQ","QQQ 9/9/2024 Call $452.00","STC","2","$1.44","$287.92"
"9/9/2024","9/9/2024","9/10/2024","QQQ","QQQ 9/9/2024 Call $452.00","BTO","2","$1.22","($244.06)"
"9/9/2024","9/9/2024","9/10/2024","SPY","SPY 9/9/2024 Put $543.00","STC","1","$1.14","$113.95"
"9/9/2024","9/9/2024","9/10/2024","SPY","SPY 9/9/2024 Put $543.00","STC","1","$1.14","$113.95"
"9/9/2024","9/9/2024","9/10/2024","SPY","SPY 9/9/2024 Put $543.00","BTO","1","$1.37","($137.03)"
"9/9/2024","9/9/2024","9/10/2024","IWM","IWM 9/9/2024 Put $209.00","STC","2","$0.61","$121.92"
"9/9/2024","9/9/2024","9/10/2024","SPY","SPY 9/9/2024 Put $543.00","BTO","1","$1.16","($116.03)"
"9/9/2024","9/9/2024","9/10/2024","IWM","IWM 9/9/2024 Put $209.00","BTO","1","$0.65","($65.03)"
"9/9/2024","9/9/2024","9/10/2024","IWM","IWM 9/9/2024 Put $209.00","BTO","1","$0.74","($74.03)"
"9/9/2024","9/9/2024","9/10/2024","IWM","IWM 9/9/2024 Call $210.00","STC","2","$0.47","$93.92"
"9/9/2024","9/9/2024","9/10/2024","IWM","IWM 9/9/2024 Call $210.00","BTO","2","$0.63","($126.06)"
"9/9/2024","9/9/2024","9/10/2024","GOOG","GOOG 9/13/2024 Put $150.00","STC","1","$1.00","$99.95"
"9/9/2024","9/9/2024","9/10/2024","GOOG","GOOG 9/13/2024 Put $150.00","BTO","1","$1.17","($117.03)"
"9/6/2024","9/6/2024","9/9/2024","IWM","IWM 9/6/2024 Call $208.00","STC","2","$0.99","$197.92"
"9/6/2024","9/6/2024","9/9/2024","IWM","IWM 9/6/2024 Call $208.00","BTO","1","$0.62","($62.03)"
"9/6/2024","9/6/2024","9/9/2024","IWM","IWM 9/6/2024 Call $208.00","BTO","1","$0.62","($62.03)"
"9/6/2024","9/6/2024","9/9/2024","NVDA","NVDA 9/6/2024 Put $102.00","STC","1","$0.84","$83.95"
"9/6/2024","9/6/2024","9/9/2024","NVDA","NVDA 9/6/2024 Put $102.00","BTO","1","$0.96","($96.03)"
"9/6/2024","9/6/2024","9/9/2024","NVDA","NVDA 9/6/2024 Put $103.00","STC","1","$1.13","$112.95"
"9/6/2024","9/6/2024","9/9/2024","NVDA","NVDA 9/6/2024 Put $103.00","BTO","1","$0.97","($97.03)"
"9/6/2024","9/6/2024","9/9/2024","GOOG","GOOG 9/6/2024 Put $155.00","STC","1","$0.77","$76.95"
"9/6/2024","9/6/2024","9/9/2024","GOOG","GOOG 9/6/2024 Put $155.00","STC","2","$0.77","$153.92"
"9/6/2024","9/6/2024","9/9/2024","GOOG","GOOG 9/6/2024 Put $155.00","STC","1","$1.00","$99.95"
"9/6/2024","9/6/2024","9/9/2024","GOOG","GOOG 9/6/2024 Put $155.00","BTO","1","$0.84","($84.03)"
"9/6/2024","9/6/2024","9/9/2024","GOOG","GOOG 9/6/2024 Put $155.00","BTO","1","$0.84","($84.03)"
"9/6/2024","9/6/2024","9/9/2024","IWM","IWM 9/6/2024 Put $211.00","STC","1","$1.02","$101.95"
"9/6/2024","9/6/2024","9/9/2024","IWM","IWM 9/6/2024 Put $211.00","BTO","1","$0.97","($97.03)"
"9/6/2024","9/6/2024","9/9/2024","GOOG","GOOG 9/6/2024 Put $155.00","BTO","2","$0.45","($90.06)"
"9/5/2024","9/5/2024","9/6/2024","TSLA","TSLA 9/6/2024 Call $235.00","STC","1","$1.52","$151.95"
"9/5/2024","9/5/2024","9/6/2024","TSLA","TSLA 9/6/2024 Call $235.00","BTO","1","$1.44","($144.03)"
"9/5/2024","9/5/2024","9/5/2024","","External debit card transfer - account ending in 4760","DCF","","","$40.00"
"9/5/2024","9/5/2024","9/6/2024","SPY","SPY 9/5/2024 Put $549.00","STC","1","$1.97","$196.95"
"9/5/2024","9/5/2024","9/6/2024","SPY","SPY 9/5/2024 Put $549.00","BTO","1","$1.44","($144.03)"
"9/5/2024","9/5/2024","9/6/2024","TSLA","TSLA 9/6/2024 Call $237.50","STC","1","$1.02","$101.95"
"9/5/2024","9/5/2024","9/6/2024","TSLA","TSLA 9/6/2024 Call $237.50","BTO","1","$1.34","($134.03)"
"9/5/2024","9/5/2024","9/6/2024","SPY","SPY 9/5/2024 Put $550.00","STC","1","$1.33","$132.95"
"9/5/2024","9/5/2024","9/6/2024","SPY","SPY 9/5/2024 Put $550.00","BTO","1","$1.21","($121.03)"
"9/5/2024","9/5/2024","9/6/2024","SPY","SPY 9/5/2024 Put $551.00","STC","1","$1.39","$138.95"
"9/5/2024","9/5/2024","9/6/2024","SPY","SPY 9/5/2024 Put $551.00","BTO","1","$1.50","($150.03)"
"9/5/2024","9/5/2024","9/6/2024","AAPL","AAPL 9/6/2024 Call $225.00","STC","1","$1.58","$157.95"
"9/5/2024","9/5/2024","9/6/2024","TSLA","TSLA 9/6/2024 Call $237.50","STC","1","$2.28","$227.95"
"9/5/2024","9/5/2024","9/6/2024","TSLA","TSLA 9/6/2024 Call $237.50","BTO","1","$1.59","($159.03)"
"9/5/2024","9/5/2024","9/6/2024","AAPL","AAPL 9/6/2024 Call $225.00","BTO","1","$1.85","($185.03)"
"9/4/2024","9/4/2024","9/5/2024","IWM","IWM 9/4/2024 Call $214.00","STC","3","$1.26","$377.88"
"9/4/2024","9/4/2024","9/5/2024","IWM","IWM 9/4/2024 Call $214.00","BTO","1","$1.24","($124.03)"
"9/4/2024","9/4/2024","9/5/2024","SPY","SPY 9/4/2024 Call $553.00","STC","1","$1.40","$139.95"
"9/4/2024","9/4/2024","9/5/2024","IWM","IWM 9/4/2024 Call $214.00","BTO","1","$0.95","($95.03)"
"9/4/2024","9/4/2024","9/5/2024","SPY","SPY 9/4/2024 Call $553.00","BTO","1","$1.40","($140.03)"
"9/4/2024","9/4/2024","9/5/2024","IWM","IWM 9/4/2024 Call $214.00","BTO","1","$0.75","($75.03)"
"9/4/2024","9/4/2024","9/5/2024","SPY","SPY 9/4/2024 Put $550.00","STC","1","$1.01","$100.95"
"9/4/2024","9/4/2024","9/5/2024","SPY","SPY 9/4/2024 Put $550.00","BTO","1","$1.22","($122.03)"
"9/4/2024","9/4/2024","9/5/2024","SPY","SPY 9/4/2024 Call $553.00","STC","1","$1.11","$110.95"
"9/4/2024","9/4/2024","9/5/2024","IWM","IWM 9/4/2024 Call $214.00","STC","2","$0.52","$103.92"
"9/4/2024","9/4/2024","9/5/2024","IWM","IWM 9/4/2024 Call $214.00","BTO","2","$0.79","($158.06)"
"9/4/2024","9/4/2024","9/5/2024","SPY","SPY 9/4/2024 Call $553.00","BTO","1","$1.47","($147.03)"
"9/4/2024","9/4/2024","9/5/2024","SPY","SPY 9/4/2024 Call $554.00","STC","1","$0.85","$84.95"
"9/4/2024","9/4/2024","9/5/2024","SPY","SPY 9/4/2024 Call $554.00","BTO","1","$1.13","($113.03)"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/4/2024 Put $554.00","STC","1","$2.44","$243.95"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/4/2024 Put $554.00","BTO","1","$2.14","($214.03)"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/4/2024 Call $556.00","STC","1","$1.85","$184.95"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/4/2024 Call $556.00","BTO","1","$2.00","($200.03)"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/4/2024 Put $555.00","STC","1","$1.88","$187.95"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/4/2024 Put $555.00","BTO","1","$2.05","($205.03)"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/3/2024 Put $555.00","STC","1","$0.75","$74.95"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/3/2024 Put $555.00","BTO","1","$0.85","($85.03)"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/3/2024 Call $558.00","STC","2","$0.62","$123.92"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/3/2024 Call $558.00","BTO","2","$0.49","($98.06)"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/3/2024 Put $555.00","STC","1","$1.14","$113.95"
"9/3/2024","9/3/2024","9/4/2024","SPY","SPY 9/3/2024 Put $555.00","BTO","1","$1.01","($101.03)"
"8/30/2024","8/30/2024","9/3/2024","SPY","SPY 8/30/2024 Put $559.00","STC","1","$1.57","$156.95"
"8/30/2024","8/30/2024","9/3/2024","SPY","SPY 8/30/2024 Put $559.00","STC","1","$1.27","$126.95"
"8/30/2024","8/30/2024","9/3/2024","SPY","SPY 8/30/2024 Put $559.00","BTO","1","$1.05","($105.03)"
"8/30/2024","8/30/2024","9/3/2024","SPY","SPY 8/30/2024 Put $559.00","BTO","1","$1.06","($106.03)"
"8/30/2024","8/30/2024","9/3/2024","CRM","CRM 10/18/2024 Call $310.00","STC","1","$0.25","$24.95"
"8/30/2024","8/30/2024","9/3/2024","SPY","SPY 9/6/2024 Call $565.00","STC","1","$2.39","$238.95"
"8/29/2024","8/29/2024","8/30/2024","SPY","SPY 8/29/2024 Put $562.00","STC","1","$0.60","$59.95"
"8/29/2024","8/29/2024","8/30/2024","SPY","SPY 8/29/2024 Put $562.00","BTO","1","$0.71","($71.03)"
"8/29/2024","8/29/2024","8/30/2024","SPY","SPY 8/29/2024 Call $563.00","STC","2","$1.09","$217.92"
"8/29/2024","8/29/2024","8/30/2024","SPY","SPY 8/29/2024 Call $563.00","BTO","1","$0.86","($86.03)"
"8/29/2024","8/29/2024","8/30/2024","SPY","SPY 8/29/2024 Call $563.00","BTO","1","$0.90","($90.03)"
"8/29/2024","8/29/2024","8/30/2024","SPY","SPY 9/6/2024 Call $565.00","BTO","1","$3.35","($335.03)"
"8/29/2024","8/29/2024","8/30/2024","CRM","CRM 10/18/2024 Call $310.00","BTO","1","$0.49","($49.03)"
"8/29/2024","8/29/2024","8/30/2024","SPY","SPY 8/29/2024 Call $562.00","STC","1","$1.45","$144.95"
"8/29/2024","8/29/2024","8/30/2024","SPY","SPY 8/29/2024 Call $562.00","STC","1","$1.45","$144.95"
"8/29/2024","8/29/2024","8/30/2024","SPY","SPY 8/29/2024 Call $562.00","BTO","2","$1.21","($242.06)"
"8/29/2024","8/29/2024","8/30/2024","IWM","IWM 8/29/2024 Call $220.00","STC","1","$0.43","$42.95"
"8/29/2024","8/29/2024","8/30/2024","IWM","IWM 8/29/2024 Call $220.00","STC","1","$0.43","$42.95"
"8/29/2024","8/29/2024","8/30/2024","IWM","IWM 8/29/2024 Call $220.00","BTO","2","$0.70","($140.06)"
"8/28/2024","8/28/2024","8/29/2024","AAPL","AAPL 9/20/2024 Call $235.00","STC","1","$2.35","$234.95"
"8/28/2024","8/28/2024","8/29/2024","AAPL","AAPL 9/20/2024 Call $235.00","BTO","1","$2.51","($251.03)"
"8/28/2024","8/28/2024","8/29/2024","AAPL","AAPL 8/30/2024 Call $227.50","STC","1","$1.80","$179.95"
"8/28/2024","8/28/2024","8/29/2024","AAPL","AAPL 8/30/2024 Call $227.50","BTO","1","$1.84","($184.03)"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/27/2024 Call $562.00","STC","1","$0.44","$43.95"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/27/2024 Call $562.00","STC","2","$0.44","$87.92"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/27/2024 Call $562.00","STC","1","$0.44","$43.95"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/27/2024 Call $562.00","BTO","3","$0.58","($174.09)"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/27/2024 Call $562.00","BTO","1","$0.51","($51.03)"
"8/27/2024","8/27/2024","8/28/2024","AAPL","AAPL 8/30/2024 Put $227.50","STC","1","$1.67","$166.95"
"8/27/2024","8/27/2024","8/28/2024","AAPL","AAPL 8/30/2024 Put $227.50","BTO","1","$1.84","($184.03)"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/27/2024 Put $561.00","STC","1","$1.18","$117.95"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/27/2024 Put $561.00","BTO","1","$0.94","($94.03)"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/28/2024 Call $563.00","STC","1","$1.95","$194.95"
"8/27/2024","8/27/2024","8/28/2024","IWM","IWM 8/27/2024 Call $219.00","STC","2","$0.55","$109.92"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/28/2024 Call $563.00","BTO","1","$2.02","($202.03)"
"8/27/2024","8/27/2024","8/28/2024","MARA","MARA 8/30/2024 Call $18.00","STC","1","$0.47","$46.95"
"8/27/2024","8/27/2024","8/28/2024","MARA","MARA 8/30/2024 Call $18.00","STC","1","$0.47","$46.95"
"8/27/2024","8/27/2024","8/28/2024","MARA","MARA 8/30/2024 Call $18.00","BTO","1","$0.60","($60.03)"
"8/27/2024","8/27/2024","8/28/2024","MARA","MARA 8/30/2024 Call $18.00","BTO","1","$0.60","($60.03)"
"8/27/2024","8/27/2024","8/28/2024","IWM","IWM 8/27/2024 Call $219.00","BTO","2","$0.52","($104.06)"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/27/2024 Call $561.00","STC","2","$0.62","$123.92"
"8/27/2024","8/27/2024","8/28/2024","IWM","IWM 8/30/2024 Call $223.00","STC","1","$0.51","$50.95"
"8/27/2024","8/27/2024","8/28/2024","SPY","SPY 8/27/2024 Call $561.00","BTO","2","$0.75","($150.06)"
"8/26/2024","8/26/2024","8/27/2024","IWM","IWM 8/30/2024 Call $223.00","BTO","1","$1.16","($116.03)"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Put $559.00","STC","1","$0.43","$42.95"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Put $559.00","BTO","1","$0.58","($58.03)"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/27/2024 Call $562.00","STC","2","$1.39","$277.92"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/27/2024 Call $562.00","BTO","2","$1.20","($240.06)"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Put $558.00","STC","3","$0.30","$89.89"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Put $558.00","BTO","3","$0.30","($90.09)"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Call $561.00","STC","2","$1.05","$209.92"
"8/26/2024","8/26/2024","8/27/2024","CSCO","CSCO 8/30/2024 Put $50.00","STC","7","$0.13","$90.76"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Call $561.00","BTO","1","$1.23","($123.03)"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Call $561.00","BTO","1","$1.07","($107.03)"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Put $560.00","STC","1","$0.89","$88.95"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Put $560.00","BTO","1","$1.11","($111.03)"
"8/26/2024","8/26/2024","8/27/2024","CSCO","CSCO 8/30/2024 Put $50.00","BTO","1","$0.13","($13.03)"
"8/26/2024","8/26/2024","8/27/2024","CSCO","CSCO 8/30/2024 Put $50.00","BTO","6","$0.13","($78.18)"
"8/26/2024","8/26/2024","8/27/2024","NEE","NEE 8/30/2024 Call $81.00","STC","1","$0.50","$49.95"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Call $563.00","STC","1","$0.64","$63.95"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Call $563.00","STC","1","$0.64","$63.95"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Call $563.00","BTO","1","$0.74","($74.03)"
"8/26/2024","8/26/2024","8/27/2024","SPY","SPY 8/26/2024 Call $563.00","BTO","1","$0.73","($73.03)"
"8/26/2024","8/26/2024","8/27/2024","NEE","NEE 8/30/2024 Call $81.00","BTO","1","$0.70","($70.03)"
"8/26/2024","8/26/2024","8/27/2024","IWM","IWM 8/26/2024 Call $222.00","STC","1","$0.63","$62.95"
"8/26/2024","8/26/2024","8/27/2024","IWM","IWM 8/26/2024 Call $222.00","STC","1","$0.63","$62.95"
"8/26/2024","8/26/2024","8/27/2024","IWM","IWM 8/26/2024 Call $222.00","BTO","2","$0.84","($168.06)"
"8/23/2024","8/23/2024","8/26/2024","DIA","DIA 8/23/2024 Put $410.00","STC","1","$0.03","$2.95"
"8/23/2024","8/23/2024","8/26/2024","DIA","DIA 8/23/2024 Put $410.00","BTO","1","$0.19","($19.03)"
"8/23/2024","8/23/2024","8/26/2024","SPY","SPY 8/23/2024 Put $558.00","STC","1","$1.29","$128.95"
"8/23/2024","8/23/2024","8/26/2024","SPY","SPY 8/23/2024 Put $558.00","BTO","1","$1.24","($124.03)"
